Date,AAPL,MSFT,XOM,BP
2017-06-26,34.08518600463867,64.8050765991211,57.7900390625,23.34464454650879
2017-06-27,33.596649169921875,63.59221649169922,57.69757843017578,23.52535629272461
2017-06-28,34.0875244140625,64.13434600830078,57.996334075927734,23.60566520690918
2017-06-29,33.58496856689453,62.9306640625,57.405906677246094,23.331256866455078
2017-06-30,33.664432525634766,63.33494186401367,57.42725372314453,23.19070816040039
2017-07-03,33.54289245605469,62.636634826660156,58.401790618896484,23.438344955444336
2017-07-05,33.68079376220703,63.47275924682617,57.51260757446289,23.03676986694336
2017-07-06,33.36289978027344,63.00416564941406,56.99333572387695,23.050159454345703
2017-07-07,33.70183181762695,63.82191467285156,57.06447219848633,22.99661636352539
2017-07-10,33.90753173828125,64.29974365234375,57.02178955078125,22.976539611816406
2017-07-11,34.017391204833984,64.30889129638672,57.33479309082031,22.99661636352539
2017-07-12,34.06648254394531,65.374755859375,57.59085464477539,23.337953567504883
2017-07-13,34.54098892211914,65.94442749023438,57.59797668457031,23.237558364868164
2017-07-14,34.83784484863281,66.87242889404297,57.818485260009766,23.39149284362793
2017-07-17,34.95941162109375,67.39617919921875,57.51971435546875,23.371416091918945
2017-07-18,35.08095932006836,67.35025787353516,57.33479309082031,23.31118392944336
2017-07-19,35.30067443847656,67.86478424072266,57.51260757446289,23.445030212402344
2017-07-20,35.1417236328125,68.19554901123047,57.51971435546875,23.491884231567383
2017-07-21,35.12537384033203,67.80046081542969,56.99333572387695,23.210786819458008
2017-07-24,35.550785064697266,67.6258773803711,56.81550598144531,23.06354331970215
2017-07-25,35.70271301269531,68.1679916381836,57.10002136230469,23.358030319213867
2017-07-26,35.871028900146484,68.03936004638672,57.17116928100586,23.317873001098633
2017-07-27,35.19315719604492,67.22160339355469,57.49839782714844,23.418262481689453
2017-07-28,34.945377349853516,67.11133575439453,56.6234245300293,23.53203773498535
2017-07-31,34.76538848876953,66.79893493652344,56.9364128112793,23.51865577697754
2017-08-01,35.073944091796875,66.68868255615234,57.02890396118164,24.27495002746582
2017-08-02,36.73122024536133,66.39466094970703,57.33479309082031,24.361961364746094
2017-08-03,36.36424255371094,66.29358673095703,57.256534576416016,24.187936782836914
2017-08-04,36.55591583251953,66.7805404663086,57.057342529296875,24.315109252929688
2017-08-07,37.12156677246094,66.52330017089844,57.02178955078125,24.596206665039062
2017-08-08,37.41844177246094,66.88162231445312,56.879512786865234,24.45566177368164
2017-08-09,37.64751434326172,66.58759307861328,57.057342529296875,24.60536003112793
2017-08-10,36.44837188720703,65.6136474609375,56.719764709472656,24.135841369628906
2017-08-11,36.955238342285156,66.61518859863281,56.17390823364258,23.775197982788086
2017-08-14,37.51140213012695,67.61669921875,56.188270568847656,23.598281860351562
2017-08-15,37.92207336425781,67.6351547241211,56.05181121826172,23.523426055908203
2017-08-16,37.769535064697266,68.03236389160156,55.64241027832031,23.332897186279297
2017-08-17,37.04441833496094,66.87772369384766,54.773338317871094,23.203615188598633
2017-08-18,36.9599494934082,66.96086120605469,55.046268463134766,23.244441986083984
2017-08-21,36.891883850097656,66.64678192138672,54.85952377319336,23.135568618774414
2017-08-22,37.494972229003906,67.5797348022461,55.118099212646484,23.237638473510742
2017-08-23,37.54191207885742,67.17330169677734,55.024715423583984,23.298879623413086
2017-08-24,37.37530517578125,67.14559936523438,54.8236198425293,23.25804901123047
2017-08-25,37.513755798339844,67.26567840576172,55.10373306274414,23.503015518188477
2017-08-28,37.89156723022461,67.27490997314453,54.92416000366211,23.45538330078125
2017-08-29,38.2294807434082,67.4781494140625,54.9098014831543,23.3873348236084
2017-08-30,38.332733154296875,68.36489868164062,54.65840530395508,23.3873348236084
2017-08-31,38.485260009765625,69.06692504882812,54.8236198425293,23.632295608520508
2017-09-01,38.497005462646484,68.30024719238281,54.99599075317383,23.65951919555664
2017-09-05,38.03471755981445,67.99542236328125,55.43410873413086,23.78200340270996
2017-09-06,37.994815826416016,67.80146026611328,56.58330154418945,24.033769607543945
2017-09-07,37.842281341552734,68.66974639892578,56.76286697387695,24.15625
2017-09-08,37.22510528564453,68.33719635009766,56.612037658691406,24.033769607543945
2017-09-11,37.898597717285156,69.05770874023438,56.92087936401367,24.197078704833984
2017-09-12,37.74842834472656,68.9837875366211,57.100440979003906,24.326366424560547
2017-09-13,37.46446990966797,69.473388671875,57.294368743896484,24.48967742919922
2017-09-14,37.14297866821289,69.06692504882812,57.52419662475586,24.72103500366211
2017-09-15,37.5184440612793,69.56575775146484,57.50984573364258,24.891155242919922
2017-09-18,37.234493255615234,69.42719268798828,57.52419662475586,24.938777923583984
2017-09-19,37.24857711791992,69.68584442138672,57.61756134033203,25.142921447753906
2017-09-20,36.624366760253906,69.22398376464844,57.8546028137207,25.333444595336914
2017-09-21,35.99545669555664,68.54963684082031,57.38054656982422,25.65326499938965
2017-09-22,35.64346694946289,68.7343978881836,57.40210723876953,25.734909057617188
2017-09-25,35.32900619506836,67.67212677001953,58.1634521484375,26.020715713500977
2017-09-26,35.93678665161133,67.67212677001953,58.09880065917969,25.768939971923828
2017-09-27,36.19258117675781,68.21713256835938,58.48664855957031,25.871013641357422
2017-09-28,35.96965026855469,68.2355728149414,59.03251266479492,26.143192291259766
2017-09-29,36.166751861572266,68.80830383300781,58.881690979003906,26.149993896484375
2017-10-02,36.094017028808594,68.91915130615234,58.63029861450195,26.12277603149414
2017-10-03,36.25123977661133,68.59584045410156,58.72367477416992,26.333715438842773
2017-10-04,36.016578674316406,68.99304962158203,58.74521255493164,26.29969596862793
2017-10-05,36.46479797363281,70.1754379272461,58.910400390625,26.272480010986328
2017-10-06,36.443668365478516,70.20314025878906,58.687767028808594,26.034318923950195
2017-10-09,36.570396423339844,70.47100830078125,58.9175910949707,26.170400619506836
2017-10-10,36.58447265625,70.47100830078125,59.082794189453125,26.4085693359375
2017-10-11,36.73700714111328,70.5910873413086,59.326995849609375,26.4357852935791
2017-10-12,36.607948303222656,71.2376937866211,59.20491027832031,26.54465675354004
2017-10-13,36.84026336669922,71.57947540283203,59.19054412841797,26.60590171813965
2017-10-16,37.5184440612793,71.72727966308594,59.47783279418945,26.667144775390625
2017-10-17,37.65690231323242,71.67183685302734,59.58555603027344,26.326906204223633
2017-10-18,37.49027633666992,71.6903305053711,59.441917419433594,26.347328186035156
2017-10-19,36.603248596191406,71.96745300292969,59.427555084228516,26.36774253845215
2017-10-20,36.66659927368164,72.79878997802734,59.69329833984375,26.36774253845215
2017-10-23,36.64783477783203,72.81723022460938,59.78667068481445,26.39496612548828
2017-10-24,36.86606216430664,72.84497833251953,59.95187759399414,26.537851333618164
2017-10-25,36.70416259765625,72.63252258300781,59.73639678955078,26.39496612548828
2017-10-26,36.93881607055664,72.75261688232422,59.95187759399414,26.29969596862793
2017-10-27,38.26234436035156,77.4173812866211,60.124244689941406,26.60590171813965
2017-10-30,39.12356948852539,77.49131774902344,60.00215148925781,26.95974349975586
2017-10-31,39.667999267578125,76.83548736572266,59.86568832397461,27.67422103881836
2017-11-01,39.16344451904297,76.83548736572266,60.23918151855469,27.735456466674805
2017-11-02,39.44975280761719,77.63910675048828,59.99496078491211,27.67422103881836
2017-11-03,40.479923248291016,77.72224426269531,59.74358367919922,27.5993709564209
2017-11-06,40.890594482421875,78.02706146240234,60.152976989746094,28.17776107788086
2017-11-07,41.02201843261719,77.84233093261719,60.0308723449707,28.225393295288086
2017-11-08,41.357582092285156,78.1102294921875,59.95187759399414,28.17095375061035
2017-11-09,41.27311706542969,77.6760482788086,60.311012268066406,28.11572265625
2017-11-10,41.136512756347656,77.47283935546875,60.12252426147461,27.825725555419922
2017-11-13,40.971641540527344,77.52825927734375,60.086280822753906,27.535730361938477
2017-11-14,40.35226821899414,77.63910675048828,59.61509704589844,27.34930419921875
2017-11-15,39.82002639770508,77.03567504882812,58.86846160888672,26.990264892578125
2017-11-16,40.295745849609375,77.23990631103516,58.397281646728516,26.769309997558594
2017-11-17,40.07200241088867,76.49722290039062,58.165321350097656,26.990264892578125
2017-11-20,40.031959533691406,76.61788940429688,58.39003372192383,26.928123474121094
2017-11-21,40.77617263793945,77.72266387939453,58.622013092041016,27.017885208129883
2017-11-22,41.20480728149414,77.15636444091797,58.78872299194336,27.4666805267334
2017-11-24,41.20716857910156,77.29560089111328,59.020687103271484,27.653108596801758
2017-11-27,40.999916076660156,77.8619155883789,58.79596710205078,27.280261993408203
2017-11-28,40.75969314575195,78.79956817626953,59.2019157409668,27.549541473388672
2017-11-29,39.914215087890625,77.36986541748047,59.63685607910156,27.418350219726562
2017-11-30,40.47235870361328,78.14042663574219,60.37622833251953,27.666908264160156
2017-12-01,40.28396987915039,78.2239761352539,60.49946975708008,27.584064483642578
2017-12-04,39.989566802978516,75.27177429199219,60.57921600341797,27.55643653869629
2017-12-05,39.9518928527832,75.7452621459961,60.086280822753906,27.432157516479492
2017-12-06,39.80351638793945,76.84999084472656,59.64409637451172,27.328590393066406
2017-12-07,39.87653350830078,76.58077239990234,59.8398323059082,27.142166137695312
2017-12-08,39.88829803466797,78.13114929199219,59.9195556640625,27.370014190673828
2017-12-11,40.665496826171875,79.12449645996094,60.187767028808594,27.570253372192383
2017-12-12,40.43705368041992,79.44940185546875,59.992061614990234,28.07429313659668
2017-12-13,40.571285247802734,79.23588562011719,60.252994537353516,28.067386627197266
2017-12-14,40.55950164794922,78.62316131591797,60.093509674072266,28.053577423095703
2017-12-15,40.971641540527344,80.62845611572266,60.187767028808594,27.811914443969727
2017-12-18,41.54864501953125,80.19210815429688,60.12252426147461,28.198575973510742
2017-12-19,41.10589599609375,79.68152618408203,59.76008224487305,28.060483932495117
2017-12-20,41.06114196777344,79.39371490478516,60.0717887878418,28.274520874023438
2017-12-21,41.21657943725586,79.37513732910156,60.78215408325195,28.778566360473633
2017-12-22,41.21657943725586,79.38443756103516,60.86915969848633,28.509292602539062
2017-12-26,40.17091369628906,79.28231811523438,60.87641143798828,28.785463333129883
2017-12-27,40.177982330322266,79.57010650634766,60.81841278076172,28.806184768676758
2017-12-28,40.2910270690918,79.57939147949219,60.90540313720703,28.909753799438477
2017-12-29,39.85532760620117,79.41230010986328,60.62995529174805,29.020217895507812
2018-01-02,40.56892776489258,79.79290771484375,61.637535095214844,29.261892318725586
2018-01-03,40.56185531616211,80.16425323486328,62.848106384277344,29.6002254486084
2018-01-04,40.75027084350586,80.86978912353516,62.93510055541992,29.717594146728516
2018-01-05,41.214229583740234,81.87242889404297,62.88439178466797,29.759029388427734
2018-01-08,41.06114196777344,81.95598602294922,63.16706848144531,29.745220184326172
2018-01-09,41.056434631347656,81.90030670166016,62.89885330200195,29.6002254486084
2018-01-10,41.047019958496094,81.52896118164062,62.39868927001953,29.620927810668945
2018-01-11,41.28017044067383,81.77033233642578,63.01484680175781,29.876407623291016
2018-01-12,41.706443786621094,83.18144226074219,63.4425163269043,30.318300247192383
2018-01-16,41.49448776245117,82.02101135253906,63.04384231567383,29.31712532043457
2018-01-17,42.17982482910156,83.6827621459961,63.79048156738281,29.607118606567383
2018-01-18,42.21750259399414,83.64564514160156,63.37726593017578,29.620927810668945
2018-01-19,42.029090881347656,83.55278778076172,63.17431640625,29.27569580078125
2018-01-22,41.68526077270508,85.0474624633789,63.97170639038086,29.95925521850586
2018-01-23,41.69466781616211,85.31668090820312,64.00794219970703,29.855688095092773
2018-01-24,41.03053665161133,85.24240112304688,64.17469024658203,30.339008331298828
2018-01-25,40.298095703125,85.71585845947266,64.05868530273438,30.200916290283203
2018-01-26,40.39230728149414,87.32194519042969,64.5153579711914,30.249252319335938
2018-01-29,39.55624771118164,87.19197845458984,63.79774475097656,29.931636810302734
2018-01-30,39.32307434082031,86.09651947021484,62.90611267089844,29.55879783630371
2018-01-31,39.43141174316406,88.20389556884766,63.283050537109375,29.544981002807617
2018-02-01,39.51384353637695,87.50762176513672,64.56611633300781,29.938547134399414
2018-02-02,37.79932403564453,85.20526885986328,61.275108337402344,28.419532775878906
2018-02-05,36.85493469238281,81.69603729248047,57.78837966918945,27.4666805267334
2018-02-06,38.395172119140625,84.78754425048828,56.79526901245117,28.012147903442383
2018-02-07,37.573246002197266,83.19072723388672,55.77316665649414,27.618587493896484
2018-02-08,36.53934860229492,78.9202651977539,55.14250946044922,27.307880401611328
2018-02-09,36.98628616333008,81.86319732666016,55.4940185546875,27.004074096679688
2018-02-12,38.47604751586914,82.74512481689453,55.96269226074219,27.52882194519043
2018-02-13,38.86149215698242,83.39498138427734,55.87482833862305,27.404539108276367
2018-02-14,39.577999114990234,84.7007827758789,55.99197769165039,27.87405014038086
2018-02-15,40.90696334838867,86.42632293701172,55.808902740478516,27.923124313354492
2018-02-16,40.774532318115234,85.81072235107422,56.050567626953125,27.768918991088867
2018-02-20,40.63737106323242,86.48229217529297,55.47206115722656,27.698837280273438
2018-02-21,40.452938079833984,85.33502960205078,54.84227752685547,27.22223663330078
2018-02-22,40.791080474853516,85.55889892578125,55.5526123046875,27.509597778320312
2018-02-23,41.50048828125,87.73212432861328,56.77555465698242,28.1053466796875
2018-02-26,42.321044921875,89.00065612792969,57.734867095947266,28.238513946533203
2018-02-27,42.183895111083984,87.86271667480469,56.75358963012695,27.6848201751709
2018-02-28,42.12004089355469,87.46166229248047,55.464725494384766,27.23625373840332
2018-03-01,41.382259368896484,86.60353088378906,55.06927490234375,27.292325973510742
2018-03-02,41.66840362548828,86.79010009765625,55.325599670410156,27.124120712280273
2018-03-05,41.8126335144043,87.34040832519531,55.85285186767578,27.446516036987305
2018-03-06,41.777164459228516,87.04193115234375,55.786956787109375,27.719865798950195
2018-03-07,41.38935089111328,87.54558563232422,54.380916595458984,27.551652908325195
2018-03-08,41.84101867675781,88.07727813720703,54.278411865234375,27.656780242919922
2018-03-09,42.55988693237305,90.04529571533203,54.6005973815918,27.796964645385742
2018-03-12,42.97132873535156,90.25983428955078,55.09857177734375,27.93012237548828
2018-03-13,42.55751419067383,88.0586166381836,54.57863235473633,27.719865798950195
2018-03-14,42.19572448730469,87.53627014160156,53.8975830078125,27.243261337280273
2018-03-15,42.24538040161133,87.84404754638672,54.49809265136719,27.355403900146484
2018-03-16,42.096412658691406,88.2358169555664,55.01071548461914,27.670804977416992
2018-03-19,41.453208923339844,86.64086151123047,54.30037307739258,27.15915870666504
2018-03-20,41.43902587890625,86.86471557617188,54.18318557739258,27.362409591674805
2018-03-21,40.500244140625,86.2584228515625,54.95211410522461,28.126375198364258
2018-03-22,39.927978515625,83.74939727783203,53.824371337890625,27.355403900146484
2018-03-23,39.00336837768555,81.31501007080078,53.37766647338867,27.418485641479492
2018-03-26,40.854942321777344,87.4709701538086,54.190528869628906,28.329633712768555
2018-03-27,39.807369232177734,83.45093536376953,53.9708366394043,28.01423454284668
2018-03-28,39.36753845214844,83.37631225585938,53.31906509399414,27.754901885986328
2018-03-29,39.674949645996094,85.12982940673828,54.637229919433594,28.413740158081055
2018-04-02,39.41484069824219,82.56483459472656,53.61932373046875,27.97217559814453
2018-04-03,39.81919860839844,83.67478942871094,54.937469482421875,28.532888412475586
2018-04-04,40.580631256103516,86.1185073852539,54.8276252746582,28.757165908813477
2018-04-05,40.86203384399414,86.1651611328125,55.66977310180664,29.380945205688477
2018-04-06,39.81684112548828,84.1598129272461,54.8276252746582,29.26880645751953
2018-04-09,40.211734771728516,84.6634521484375,54.8276252746582,29.198719024658203
2018-04-10,40.96843719482422,86.63154602050781,56.43869400024414,29.983713150024414
2018-04-11,40.77690124511719,85.68016052246094,56.702335357666016,30.17995834350586
2018-04-12,41.17889404296875,87.28443908691406,56.54854202270508,30.17995834350586
2018-04-13,41.31842041015625,86.81808471679688,57.00257110595703,30.109865188598633
2018-04-16,41.576175689697266,87.83474731445312,57.51517105102539,29.94166374206543
2018-04-17,42.1484260559082,89.60691833496094,57.361392974853516,29.89259147644043
2018-04-18,42.05384063720703,89.9520492553711,58.01313781738281,30.509370803833008
2018-04-19,40.86203384399414,89.64424133300781,58.15960693359375,30.607492446899414
2018-04-20,39.187828063964844,88.60891723632812,57.85204315185547,30.48834228515625
2018-04-23,39.07430648803711,88.93534851074219,58.26945495605469,30.775707244873047
2018-04-24,38.53044128417969,86.8553695678711,57.376033782958984,31.00700569152832
2018-04-25,38.698333740234375,86.099853515625,58.21820831298828,30.957935333251953
2018-04-26,38.83311462402344,87.91868591308594,59.214111328125,31.434532165527344
2018-04-27,38.383819580078125,89.37374114990234,56.96595764160156,30.99298095703125
2018-04-30,39.079036712646484,87.22846984863281,56.93665313720703,31.25230598449707
2018-05-01,39.987083435058594,88.60891723632812,56.35082244873047,31.399494171142578
2018-05-02,41.7535285949707,87.21914672851562,56.2409782409668,31.329397201538086
2018-05-03,41.82919692993164,87.74148559570312,56.050567626953125,31.350425720214844
2018-05-04,43.47029113769531,88.7581558227539,56.314205169677734,31.77796173095703
2018-05-07,43.78480529785156,89.74683380126953,56.92933654785156,32.02326202392578
2018-05-08,43.99525451660156,89.36441802978516,57.18563461303711,31.770959854125977
2018-05-09,44.30503463745117,90.41839599609375,58.53308868408203,32.787235260009766
2018-05-10,44.93877410888672,91.32316589355469,59.84389877319336,32.57423782348633
2018-05-11,44.767845153808594,91.12725067138672,60.125,32.53874588012695
2018-05-14,44.66340637207031,91.43506622314453,60.53186798095703,32.94343185424805
2018-05-15,44.25749206542969,90.7728271484375,60.50227737426758,33.22032928466797
2018-05-16,44.6705322265625,91.00702667236328,60.67239761352539,33.16352462768555
2018-05-17,44.38804626464844,90.09838104248047,60.56884002685547,33.50431823730469
2018-05-18,44.226619720458984,90.2669677734375,60.13980484008789,33.63923263549805
2018-05-21,44.53997039794922,91.42857360839844,60.86471939086914,33.93031311035156
2018-05-22,44.428401947021484,91.33489227294922,60.39130401611328,33.433326721191406
2018-05-23,44.713253021240234,92.42155456542969,60.768558502197266,32.97893524169922
2018-05-24,44.66340637207031,92.09367370605469,59.377872467041016,32.48193359375
2018-05-25,44.765480041503906,92.14051818847656,58.22391128540039,31.487957000732422
2018-05-29,44.60405349731445,91.8126449584961,58.0093879699707,31.622854232788086
2018-05-30,44.50911331176758,92.69319915771484,60.287742614746094,32.45353698730469
2018-05-31,44.359561920166016,92.59014892578125,60.09540939331055,32.53163528442383
2018-06-01,45.1595344543457,94.41685485839844,60.53186798095703,32.60263442993164
2018-06-04,45.53697204589844,95.24121856689453,59.89567947387695,32.63104248046875
2018-06-05,45.888301849365234,95.72834777832031,59.681182861328125,32.86532974243164
2018-06-06,46.04734802246094,96.00936889648438,60.701988220214844,32.858238220214844
2018-06-07,45.923912048339844,94.50114440917969,61.30855941772461,33.51142501831055
2018-06-08,45.50611114501953,95.20372009277344,61.84117889404297,33.397823333740234
2018-06-11,45.39454650878906,94.660400390625,61.4713020324707,33.45462417602539
2018-06-12,45.643795013427734,94.90398406982422,60.968284606933594,32.7446403503418
2018-06-13,45.26873779296875,94.47306060791016,60.29513931274414,32.66653823852539
2018-06-14,45.29246139526367,95.00701904296875,60.57625961303711,32.971832275390625
2018-06-15,44.82719802856445,93.798583984375,59.66639709472656,32.041751861572266
2018-06-18,44.80347442626953,94.48245239257812,59.78472900390625,32.19795227050781
2018-06-19,44.07945251464844,94.48245239257812,59.695987701416016,32.05594253540039
2018-06-20,44.271728515625,95.42857360839844,59.51103210449219,31.779052734375
2018-06-21,44.02484893798828,94.74472045898438,58.94884490966797,31.353057861328125
2018-06-22,43.896671295166016,94.0608901977539,60.1989860534668,32.50323486328125
2018-06-25,43.243858337402344,92.16862487792969,58.98581314086914,31.409868240356445
2018-06-26,43.78034591674805,92.81497955322266,59.651580810546875,31.871339797973633
2018-06-27,43.716251373291016,91.37234497070312,60.44309997558594,32.2618408203125
2018-06-28,44.03435134887695,92.39342498779297,60.63541793823242,32.42513656616211
2018-06-29,43.941768646240234,92.37470245361328,61.197601318359375,32.41803741455078
2018-07-02,44.43314743041992,93.68619537353516,60.48008346557617,32.091453552246094
2018-07-03,43.65928268432617,92.78688049316406,60.835140228271484,32.588436126708984
2018-07-05,44.0106086730957,93.45197296142578,60.88692855834961,32.659423828125
2018-07-06,44.62067413330078,94.76348114013672,60.9017219543457,32.61683654785156
2018-07-09,45.24025344848633,95.40982055664062,61.3233757019043,33.08543395996094
2018-07-10,45.18566131591797,95.66276550292969,61.88556671142578,33.40492248535156
2018-07-11,44.59931564331055,95.5316162109375,61.094058990478516,32.04884719848633
2018-07-12,45.347068786621094,97.60186767578125,61.16802215576172,32.19795227050781
2018-07-13,45.41827392578125,98.76345825195312,61.626651763916016,32.21214294433594
2018-07-16,45.31858444213867,98.27632904052734,61.020076751708984,31.679656982421875
2018-07-17,45.44676208496094,99.25057220458984,60.88692855834961,31.544755935668945
2018-07-18,45.19751739501953,98.47307586669922,60.82036209106445,31.41696548461914
2018-07-19,45.54884719848633,97.798583984375,60.665035247802734,31.551860809326172
2018-07-20,45.44440460205078,99.55034637451172,60.21378707885742,31.622854232788086
2018-07-23,45.48474884033203,101.14283752441406,60.21378707885742,31.41696548461914
2018-07-24,45.81471252441406,100.85244750976562,61.404727935791016,31.821651458740234
2018-07-25,46.24673843383789,103.82202911376953,61.833770751953125,31.977846145629883
2018-07-26,46.1019401550293,102.68851470947266,62.31460952758789,31.615755081176758
2018-07-27,45.3351936340332,100.87118530273438,60.598419189453125,31.601558685302734
2018-07-30,45.081199645996094,98.70726013183594,60.46528244018555,31.530555725097656
2018-07-31,45.17140579223633,99.37234497070312,60.29513931274414,32.01334762573242
2018-08-01,47.832462310791016,99.5597152709961,59.466644287109375,31.615755081176758
2018-08-02,49.23063659667969,100.76815032958984,59.1115837097168,31.076171875
2018-08-03,49.37307357788086,101.20843505859375,59.32609939575195,31.218164443969727
2018-08-06,49.62943649291992,101.29271697998047,59.311302185058594,31.331762313842773
2018-08-07,49.1641731262207,101.99529266357422,60.11761474609375,31.750654220581055
2018-08-08,49.19740295410156,102.56673431396484,59.718162536621094,31.686748504638672
2018-08-09,49.58433151245117,102.7353744506836,59.41486740112305,31.337602615356445
2018-08-10,49.436641693115234,102.10771942138672,59.355072021484375,30.948856353759766
2018-08-13,49.75584411621094,101.36766815185547,58.71234893798828,30.725679397583008
2018-08-14,49.965484619140625,102.6323013305664,58.525516510009766,30.67527961730957
2018-08-15,50.08220672607422,101.2405776977539,57.501644134521484,29.897785186767578
2018-08-16,50.8159065246582,101.22174072265625,58.293827056884766,30.034568786621094
2018-08-17,51.8306999206543,101.16533660888672,58.488155364990234,30.171348571777344
2018-08-20,51.32569122314453,100.4976577758789,58.89919662475586,30.509702682495117
2018-08-21,51.22563171386719,99.6607437133789,58.91413879394531,30.567298889160156
2018-08-22,51.22801971435547,100.67634582519531,59.758644104003906,30.941650390625
2018-08-23,51.332828521728516,101.14653778076172,59.10098648071289,30.91284942626953
2018-08-24,51.49243927001953,101.93644714355469,59.504547119140625,31.25840187072754
2018-08-27,51.91645812988281,103.06490325927734,60.087493896484375,31.58237075805664
2018-08-28,52.33570861816406,103.6855239868164,59.9978141784668,31.14322280883789
2018-08-29,53.11705780029297,105.34059143066406,60.43125534057617,31.2368106842041
2018-08-30,53.60539627075195,105.2747573852539,60.16968536376953,31.373600006103516
2018-08-31,54.224761962890625,105.6321029663086,59.915584564208984,30.869657516479492
2018-09-04,54.39865493774414,105.049072265625,60.005287170410156,30.754478454589844
2018-09-05,54.04372024536133,102.02107238769531,60.8049430847168,30.797666549682617
2018-09-06,53.14564514160156,102.25615692138672,60.1323356628418,30.3873233795166
2018-09-07,52.716861724853516,101.75775146484375,61.156219482421875,30.257726669311523
2018-09-10,52.009361267089844,102.85798645019531,61.06653594970703,30.300935745239258
2018-09-11,53.32430648803711,104.60710906982422,61.92599105834961,30.70407485961914
2018-09-12,52.662071228027344,105.049072265625,62.12777328491211,31.03523826599121
2018-09-13,53.93414306640625,106.17752838134766,61.52240753173828,31.25840187072754
2018-09-14,53.321922302246094,106.61009216308594,61.97084045410156,31.14322280883789
2018-09-17,51.90217208862305,105.45344543457031,62.33702850341797,31.128820419311523
2018-09-18,51.9879264831543,106.45962524414062,62.50145721435547,31.359203338623047
2018-09-19,52.018890380859375,105.0396728515625,63.248802185058594,31.661558151245117
2018-09-20,52.41432571411133,106.79817199707031,63.390811920166016,32.08631134033203
2018-09-21,51.84976577758789,107.4470443725586,63.65236282348633,32.15829849243164
2018-09-24,52.59537887573242,107.83256530761719,64.7210922241211,32.554237365722656
2018-09-25,52.92886734008789,107.62567901611328,64.6463851928711,33.34614562988281
2018-09-26,52.507232666015625,107.18370819091797,64.10828399658203,33.302947998046875
2018-09-27,53.58633041381836,107.58806610107422,64.10078430175781,33.742095947265625
2018-09-28,53.7745361328125,107.55046081542969,63.540287017822266,33.18775939941406
2018-10-01,54.136619567871094,108.71653747558594,64.13067626953125,33.67009735107422
2018-10-02,54.6177978515625,108.28396606445312,64.61647033691406,33.69889831542969
2018-10-03,55.28243637084961,108.30276489257812,64.3847885131836,33.8284797668457
2018-10-04,54.31050491333008,106.0646743774414,63.95878219604492,33.67009735107422
2018-10-05,53.42912673950195,105.44402313232422,63.7794189453125,33.47572326660156
2018-10-08,53.30524444580078,104.2403564453125,64.36982727050781,32.9789924621582
2018-10-09,54.04372024536133,105.5662841796875,64.65383911132812,33.12297439575195
2018-10-10,51.54008102416992,99.83001708984375,63.16660690307617,32.503849029541016
2018-10-11,51.08509063720703,99.59490203857422,60.98431396484375,31.769550323486328
2018-10-12,52.90980911254883,103.03669738769531,60.819908142089844,32.071903228759766
2018-10-15,51.77830123901367,101.18414306640625,60.40137481689453,32.0359001159668
2018-10-16,52.919334411621094,104.38141632080078,60.68537521362305,32.17988967895508
2018-10-17,52.6906623840332,104.10869598388672,60.90958786010742,31.927928924560547
2018-10-18,51.45908737182617,102.03047943115234,61.1711540222168,31.57517433166504
2018-10-19,52.24281311035156,102.18094635009766,61.260841369628906,31.675949096679688
2018-10-22,52.5620231628418,103.09308624267578,60.648006439208984,31.05683135986328
2018-10-23,53.05751037597656,101.65433502197266,59.66896057128906,30.452110290527344
2018-10-24,51.237552642822266,96.21896362304688,58.00983428955078,29.509029388427734
2018-10-25,52.35953140258789,101.84239196777344,58.525516510009766,29.940982818603516
2018-10-26,51.525787353515625,100.58230590820312,57.94258499145508,29.588218688964844
2018-10-29,50.55863571166992,97.65773010253906,57.5838508605957,29.53782844543457
2018-10-30,50.81114959716797,97.54490661621094,58.876773834228516,30.3873233795166
2018-10-31,52.13561248779297,100.44124603271484,59.54938507080078,31.222414016723633
2018-11-01,52.936012268066406,99.60430145263672,60.28927230834961,30.70407485961914
2018-11-02,49.42473602294922,99.83001708984375,61.24589157104492,29.94817543029785
2018-11-05,48.02165603637695,101.0995101928711,61.01420974731445,30.67527961730957
2018-11-06,48.540958404541016,101.29698944091797,61.27578353881836,30.71127700805664
2018-11-07,50.013126373291016,105.28416442871094,62.053043365478516,31.03523826599121
2018-11-08,49.838623046875,105.0866928100586,61.06653594970703,30.14059066772461
2018-11-09,48.87765884399414,103.03669738769531,61.05141830444336,30.118675231933594
2018-11-12,46.41549301147461,100.4976577758789,60.26629638671875,29.84845733642578
2018-11-13,45.95174026489258,100.56350708007812,58.884769439697266,29.074316024780273
2018-11-14,44.65372848510742,99.13740539550781,58.42426300048828,29.454082489013672
2018-11-15,45.7557258605957,101.31903839111328,59.0281982421875,30.060260772705078
2018-11-16,46.26250076293945,102.27293395996094,59.609500885009766,29.8265438079834
2018-11-19,44.429019927978516,98.80684661865234,59.80580520629883,29.884973526000977
2018-11-20,42.30629348754883,96.05851745605469,58.10719299316406,29.286100387573242
2018-11-21,42.25848388671875,97.38072204589844,58.55259323120117,30.14059066772461
2018-11-23,41.18516540527344,97.34295654296875,56.98988723754883,29.132734298706055
2018-11-26,41.74215316772461,100.5540542602539,58.114742279052734,29.600147247314453
